brand,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Maruti Alto K10 VXI,Maruti,2018,2.5552021627661214,10000,True,True,True,1,23.95,998.0,0.0,5.0
Hyundai i20 Asta 1.2,Hyundai,2015,2.5815548399062984,70000,True,True,True,1,18.6,1197.0,0.0,5.0
Hyundai Santro Xing XG,Hyundai,2004,2.4119999256830145,70000,True,True,True,2,0.0,1248.0,,5.0
Maruti 800 AC BSIII,Maruti,2008,2.4119999256830145,59400,True,True,True,4,16.1,796.0,0.0,4.0
Hyundai EON Era Plus,Hyundai,2013,2.527688832016328,20000,True,True,True,1,21.1,814.0,0.0,5.0
Maruti SX4 Vxi BSIII,Maruti,2009,2.5200498461606777,125876,True,True,True,2,15.0,1586.0,0.0,5.0
Jeep Compass 1.4 Limited Plus BSIV,Jeep,2019,2.6781027459965556,5000,True,True,False,1,16.0,1368.0,0.0,5.0
Tata Sumo MKII GX BS IV,Tata,2011,2.5200498461606777,90000,False,True,True,2,13.55,2179.0,0.0,7.0
Isuzu D-Max V-Cross 4X4,Isuzu,2017,2.641814532840189,56800,False,True,True,1,12.4,2499.0,0.0,5.0
Audi A4 2.0 TDI,Audi,2014,2.6547180342627636,60000,False,True,False,1,16.55,1968.0,0.0,5.0
Toyota Innova Crysta 2.5 VX BS IV,Toyota,2011,2.6095083856715187,60000,False,True,True,1,12.8,2494.0,0.0,7.0
Toyota Fortuner 4x2 Manual,Toyota,2014,2.6488374944445736,150000,False,True,True,1,13.0,2982.0,0.0,7.0
Maruti Celerio VXI AT,Maruti,2014,2.5409388178099594,65204,True,False,False,1,23.1,998.0,0.0,5.0
Hyundai Venue SX Plus Dual Tone Turbo DCT,Hyundai,2019,2.635857393873194,2286,True,False,False,1,18.15,998.0,0.0,5.0
Maruti Swift AMT ZXI,Maruti,2018,2.59468667361299,15732,True,False,False,1,22.0,1197.0,0.0,5.0
Mahindra Thar DI 4X4,Mahindra,2019,2.6173211396583596,13000,False,False,True,1,18.06,2523.0,0.0,7.0
Maruti Ignis 1.2 Zeta BSIV,Maruti,2018,2.578029100497648,33000,True,False,True,1,20.89,1197.0,0.0,5.0
Hyundai i10 Magna 1.1L,Hyundai,2014,2.534612089697972,100000,True,True,True,1,19.81,1086.0,0.0,5.0
BMW 3 Series 320d GT Luxury Line,BMW,2017,2.701181044259996,39000,False,False,False,1,19.59,1995.0,0.0,5.0
BMW 5 Series 520d Luxury Line,BMW,2019,2.738525682324174,10000,False,False,False,1,18.12,1995.0,0.0,5.0
Honda City i VTEC VX,Honda,2018,2.620132887803051,28900,True,False,True,1,17.8,1497.0,0.0,5.0
Honda City 1.5 S MT,Honda,2017,2.5969300170092384,49523,True,False,True,1,17.0,1497.0,0.0,5.0
Maruti Vitara Brezza VDi,Maruti,2018,2.604254349412498,48000,False,False,True,1,24.3,1248.0,0.0,5.0
Maruti Vitara Brezza ZDi,Maruti,2018,2.6126537311894205,17000,False,False,True,1,24.3,1248.0,0.0,5.0
Volkswagen Polo 1.5 TDI Comfortline,Volkswagen,2019,2.5991030481471498,36800,False,False,True,1,20.14,1498.0,0.0,5.0
Maruti Vitara Brezza LDi Option,Maruti,2018,2.60223972747565,36521,False,False,True,1,24.3,1248.0,0.0,5.0
Maruti Swift Dzire VXI 1.2 BS IV,Maruti,2017,2.590577723994124,90000,True,True,True,1,22.0,1197.0,0.0,5.0
Maruti Zen Classic,Maruti,1998,2.3950000210105737,80000,True,True,True,3,17.3,993.0,0.0,5.0
Nissan Sunny Diesel XL,Nissan,2014,2.5433238024898097,71000,False,False,True,1,21.64,1461.0,0.0,5.0
Mahindra XUV500 W6 2WD,Mahindra,2011,2.570401397507102,108000,False,False,True,1,16.0,2179.0,0.0,7.0
Renault Duster 85PS Diesel RxL,Renault,2015,2.5719938793776937,75000,False,False,True,1,19.87,1461.0,0.0,5.0
Maruti Ciaz ZXi Plus,Maruti,2015,2.5893578198276077,33000,True,True,True,1,20.73,1373.0,0.0,5.0
Hyundai Creta 1.6 CRDi SX Option,Hyundai,2015,2.625791914476011,50000,False,True,True,1,19.67,1582.0,0.0,5.0
Renault KWID Climber 1.0 MT BSIV,Renault,2019,2.534612089697972,35000,True,True,True,1,23.01,999.0,0.0,5.0
Hyundai Creta 1.6 SX Option Executive,Hyundai,2018,2.650106622212605,15000,True,True,True,1,15.8,1591.0,0.0,5.0
Maruti Ciaz Delta BSIV,Maruti,2018,2.5941143287542214,22000,True,True,True,2,21.56,1462.0,0.0,5.0
Hyundai Creta 1.6 CRDi SX,Hyundai,2015,2.61395866453803,108000,False,True,True,1,19.67,1582.0,0.0,5.0
Audi Q5 3.0 TDI Quattro,Audi,2014,2.669357618126078,76131,False,True,False,1,13.22,2967.0,0.0,5.0
Hyundai i10 Magna,Hyundai,2012,2.525328879403504,40000,True,True,True,1,20.36,1197.0,0.0,5.0
Hyundai EON Magna Plus,Hyundai,2013,2.5078410759756937,47000,True,True,True,2,21.1,814.0,0.0,5.0
Tata Hexa XT,Tata,2017,2.643613499951493,45000,False,True,True,1,17.6,2179.0,0.0,7.0
Maruti Alto 800 LX,Maruti,2017,2.5296937608270387,15000,True,True,True,1,24.7,796.0,0.0,5.0
Toyota Innova 2.5 GX 8 STR,Toyota,2012,2.5893578198276077,90000,False,True,True,1,12.8,2494.0,0.0,8.0
Mahindra Thar CRDe,Mahindra,2018,2.6181364375191847,35000,False,True,True,1,16.55,2498.0,0.0,6.0
Mahindra Scorpio 1.99 S4,Mahindra,2015,2.6095083856715187,70000,False,True,True,1,15.4,1997.0,0.0,7.0
Hyundai i20 Asta 1.4 CRDi,Hyundai,2013,2.553182438920822,110000,False,True,True,2,21.27,1396.0,0.0,5.0
Mahindra Scorpio LX,Mahindra,2012,2.5662564153311536,120000,False,True,True,2,12.05,2179.0,0.0,9.0
Maruti SX4 Celebration Diesel,Maruti,2011,2.5174297439080875,120000,False,True,True,1,21.5,1248.0,0.0,5.0
Renault KWID RXT,Renault,2017,2.5467609805721936,35000,True,True,True,2,25.17,799.0,0.0,5.0
Tata Tigor 1.2 Revotron XT,Tata,2018,2.5571668309410573,22000,True,True,True,1,20.3,1199.0,0.0,5.0
Maruti Wagon R VXI Optional,Maruti,2017,2.5571668309410573,70000,True,True,True,1,20.51,998.0,0.0,5.0
Chevrolet Sail 1.3 LS,Chevrolet,2013,2.5187513043798524,56000,False,False,True,1,22.1,1248.0,0.0,5.0
Tata Indigo CS LS (TDI) BS-III,Tata,2014,2.510080283295266,65000,False,False,True,1,19.09,1405.0,0.0,5.0
Ford Endeavour 2.5L 4X2,Ford,2013,2.5996358133442783,62000,False,False,True,1,13.1,2499.0,0.0,7.0
Toyota Fortuner 4x4 AT,Toyota,2016,2.6654993759247674,52000,False,False,False,1,12.55,2982.0,0.0,7.0
Hyundai Xcent 1.2 CRDi SX,Hyundai,2017,2.5815548399062984,49000,False,False,True,1,25.4,1186.0,0.0,5.0
Maruti Ciaz VDi Plus SHVS,Maruti,2015,2.5815548399062984,50000,False,False,True,2,28.09,1248.0,0.0,5.0
Maruti Swift VDI,Maruti,2013,2.552150983859205,65000,False,False,True,1,28.4,1248.0,0.0,5.0
Hyundai Xcent 1.1 CRDi Base,Hyundai,2015,2.5554010586562828,55000,False,False,True,1,24.4,1120.0,0.0,5.0
Mercedes-Benz B Class B200 CDI Sport,Mercedes-Benz,2015,2.6764795884041646,35000,False,False,False,2,19.7,2143.0,0.0,5.0
Tata Aria Pure LX 4x2,Tata,2014,2.578029100497648,78000,False,False,True,2,15.05,2179.0,0.0,7.0
Hyundai Verna CRDi SX,Hyundai,2007,2.506695991283969,58000,False,False,True,2,16.8,1493.0,0.0,5.0
Chevrolet Beat Diesel LT,Chevrolet,2011,2.510080283295266,56000,False,False,True,2,25.44,936.0,0.0,5.0
Fiat Linea Emotion (Diesel),Fiat,2010,2.524726951178634,61000,False,False,True,2,20.4,1248.0,0.0,5.0
Renault Scala Diesel RxL,Renault,2013,2.5569727592721456,61000,False,False,True,2,21.64,1461.0,0.0,5.0
Hyundai Getz 1.5 CRDi GVS,Hyundai,2008,2.490933555856897,61000,False,False,True,2,17.1,1493.0,0.0,5.0
Skoda Rapid 1.6 TDI Elegance,Skoda,2011,2.5592677471362824,64481,False,False,True,2,20.5,1598.0,0.0,5.0
Volkswagen Vento Diesel Comfortline,Volkswagen,2011,2.5500428541964473,65000,False,False,True,2,20.54,1598.0,0.0,5.0
BMW 5 Series 520d Sport Line,BMW,2009,2.6239576692260163,80000,False,False,False,2,22.48,1995.0,0.0,5.0
Nissan Sunny XV D,Nissan,2015,2.574165326942538,61000,False,False,True,2,22.71,1461.0,0.0,5.0
Mercedes-Benz M-Class ML 350 CDI,Mercedes-Benz,2014,2.6920129620869275,70000,False,True,False,1,11.74,2987.0,0.0,5.0
Chevrolet Spark 1.0,Chevrolet,2009,2.4752341063164063,30000,True,True,True,1,18.0,995.0,0.0,5.0
Tata Indica Vista Aqua TDI BSIII,Tata,2011,2.5019335857292173,200000,False,True,True,2,17.0,1405.0,0.0,5.0
Audi Q3 2.0 TDI Quattro Premium Plus,Audi,2014,2.638902468679082,230000,False,True,False,1,15.73,1968.0,0.0,5.0
Hyundai EON 1.0 Magna Plus Option O,Hyundai,2016,2.5291264557754007,100000,True,True,True,1,20.3,998.0,0.0,5.0
Mahindra Scorpio VLS AT 2.2 mHAWK,Mahindra,2011,2.5662564153311536,95000,False,True,False,2,11.79,2179.0,0.0,8.0
Honda City 2017-2020 EXi,Honda,2006,2.478082633484265,140000,True,True,True,3,17.7,1497.0,0.0,5.0
Honda Mobilio S i VTEC,Honda,2017,2.5881162238935986,70000,True,True,True,1,17.3,1497.0,0.0,7.0
Renault KWID RXT Optional,Renault,2016,2.527688832016328,60000,True,True,True,1,25.17,799.0,0.0,5.0
Tata Manza Aura Quadrajet,Tata,2010,2.4517148155804023,88000,False,True,True,1,18.8,1248.0,0.0,5.0
Mahindra XUV500 W8 4WD,Mahindra,2012,2.5743179027663876,200000,False,True,True,4,15.1,2179.0,0.0,7.0
Mahindra XUV500 W8 4WD,Mahindra,2012,2.5996358133442783,60000,False,True,True,2,15.1,2179.0,0.0,7.0
BMW 3 Series 320d Corporate Edition,BMW,2012,2.6181364375191847,155000,False,True,False,2,16.07,1995.0,0.0,4.0
Maruti Wagon R VXI,Maruti,2005,2.478082633484265,80000,True,True,True,2,18.9,998.0,0.0,5.0
Nissan Sunny XV,Nissan,2013,2.527688832016328,80000,True,True,True,3,16.95,1498.0,0.0,5.0
Maruti Swift VDI,Maruti,2014,2.567104932380713,40000,False,True,True,1,28.4,1248.0,0.0,5.0
Hyundai Creta 1.6 CRDi SX Plus,Hyundai,2015,2.6181364375191847,50000,False,True,True,1,19.67,1582.0,0.0,5.0
Maruti Swift VDI BSIV,Maruti,2014,2.567104932380713,40000,False,True,True,1,25.2,1248.0,0.0,5.0
Honda City i DTec SV,Honda,2017,2.5941143287542214,47000,False,True,True,2,26.0,1498.0,0.0,5.0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,Hyundai,2018,2.581692262434193,20000,True,True,True,2,18.9,1197.0,0.0,5.0
Volkswagen Ameo 1.5 TDI Highline 16 Alloy,Volkswagen,2017,2.5941143287542214,49060,False,True,True,1,22.0,1498.0,0.0,5.0
Hyundai i20 Asta 1.2,Hyundai,2015,2.5881162238935986,60000,True,True,True,1,18.6,1197.0,0.0,5.0
Maruti Alto 800 LXI,Maruti,2013,2.515059191033133,18000,True,True,True,1,22.74,796.0,0.0,5.0
Ford Ecosport 1.5 DV5 MT Trend,Ford,2018,2.6095083856715187,37161,False,False,True,1,22.7,1498.0,0.0,5.0
Hyundai Creta 1.6 CRDi SX Option,Hyundai,2016,2.629317243041716,80000,False,True,True,1,19.67,1582.0,0.0,5.0
Tata Nano LX SE,Tata,2012,2.3715902894886067,28000,True,True,True,2,25.4,624.0,0.0,4.0
Hyundai Verna 1.6 SX VTVT AT,Hyundai,2013,2.5662564153311536,100000,True,True,False,2,15.74,1591.0,0.0,5.0
Volkswagen Polo 1.5 TDI Highline,Volkswagen,2014,2.5554010586562828,120000,False,True,True,2,20.14,1498.0,0.0,5.0
Chevrolet Enjoy TCDi LT 7 Seater,Chevrolet,2013,2.553182438920822,70000,False,True,True,2,18.2,1248.0,0.0,7.0
Maruti Wagon R LXI Minor,Maruti,2010,2.4885295554686895,90000,True,True,True,2,18.9,1061.0,0.0,5.0
Tata Sumo MKII GX BS IV,Tata,2011,2.5200498461606777,90000,False,True,True,2,13.55,2179.0,0.0,7.0
Toyota Innova Crysta 2.5 VX BS IV,Toyota,2011,2.6095083856715187,60000,False,True,True,1,12.8,2494.0,0.0,7.0
Toyota Fortuner 4x2 Manual,Toyota,2014,2.6488374944445736,150000,False,True,True,1,13.0,2982.0,0.0,7.0
Mahindra Thar CRDe AC,Mahindra,2014,2.5996358133442783,24000,False,True,True,1,16.55,2498.0,0.0,6.0
Honda Mobilio S i DTEC,Honda,2016,2.5662564153311536,100000,False,True,True,2,24.2,1498.0,0.0,7.0
Mahindra KUV 100 G80 K8,Mahindra,2018,2.5941143287542214,6000,True,True,True,1,18.15,1198.0,0.0,6.0
Mahindra XUV500 W8 2WD,Mahindra,2013,2.6220722727261374,49700,False,True,True,1,15.1,2179.0,0.0,7.0
Toyota Innova 2.5 E Diesel MS 7-seater,Toyota,2007,2.59129955610332,80000,False,True,True,2,12.8,2494.0,0.0,7.0
Toyota Qualis Fleet A3,Toyota,2000,2.5019335857292173,100000,False,True,True,1,0.0,1248.0,,5.0
Maruti Swift Dzire AMT VXI,Maruti,2019,2.5881162238935986,10000,True,True,False,1,21.21,1197.0,0.0,5.0
Renault KWID RXT Optional,Renault,2019,2.5319203323418096,21000,True,True,True,1,25.17,799.0,0.0,5.0
Maruti Alto K10 2010-2014 VXI,Maruti,2013,2.5078410759756937,25000,True,True,True,1,20.92,998.0,0.0,5.0
Renault KWID RXT Optional,Renault,2016,2.5200498461606777,22000,True,True,True,1,25.17,799.0,0.0,5.0
Maruti Ertiga SHVS ZDI Plus,Maruti,2017,2.6047489330351623,50000,False,True,True,1,24.52,1248.0,0.0,7.0
Maruti Alto K10 VXI,Maruti,2016,2.5200498461606777,20000,True,True,True,2,23.95,998.0,0.0,5.0
Honda BRV i-VTEC V CVT,Honda,2017,2.6220722727261374,15000,True,True,False,1,15.4,1497.0,0.0,7.0
Ford Figo Aspire 1.5 TDCi Titanium,Ford,2018,2.608861599981055,30000,False,True,True,1,25.83,1498.0,0.0,5.0
Hyundai Creta 1.6 CRDi SX Option,Hyundai,2015,2.6047489330351623,74000,False,True,True,1,19.67,1582.0,0.0,5.0
Honda Jazz V CVT,Honda,2017,2.60223972747565,6550,True,True,False,1,18.2,1199.0,0.0,5.0
Hyundai Grand i10 CRDi Sportz,Hyundai,2016,2.571202181814284,30000,False,True,True,1,24.0,1120.0,0.0,5.0
Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,2.69549357078372,9000,False,False,False,1,13.6,1999.0,0.0,5.0
Lexus ES 300h,Lexus,2019,2.737900693654952,20000,True,False,False,1,22.37,2487.0,0.0,5.0
Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,2.7066266127990493,45000,False,False,False,1,19.33,1999.0,0.0,5.0
Tata Safari Storme EX,Tata,2015,2.5747736673570234,110000,False,True,True,1,14.1,2179.0,0.0,7.0
Volvo XC40 D4 Inscription BSIV,Volvo,2019,2.7180343019922013,20000,False,True,False,1,18.0,1969.0,0.0,5.0
Toyota Camry 2.5 Hybrid,Toyota,2016,2.6747455566574194,68089,True,False,False,1,19.16,2494.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2013,2.5115368702785252,58343,True,False,True,1,21.79,998.0,0.0,5.0
Maruti Baleno Alpha 1.3,Maruti,2018,2.6037561880231173,38817,False,False,True,1,27.39,1248.0,0.0,5.0
Honda Jazz VX,Honda,2016,2.5815548399062984,56494,True,False,True,1,18.2,1199.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,2.6047489330351623,79328,False,False,True,2,12.99,2494.0,0.0,7.0
Maruti Swift AMT VVT VXI,Maruti,2019,2.5941143287542214,5621,True,False,False,1,22.0,1197.0,0.0,5.0
Toyota Etios VX,Toyota,2017,2.5911797685507985,25538,True,False,True,1,16.78,1496.0,0.0,5.0
Maruti Swift AMT ZXI,Maruti,2018,2.5881162238935986,69779,True,False,False,1,22.0,1197.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,2.5662564153311536,56290,False,False,True,1,24.0,1186.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.740963210629956,7500,False,False,False,1,16.78,1995.0,0.0,5.0
BMW X4 M Sport X xDrive20d,BMW,2019,2.742146180222047,8500,False,False,False,1,16.78,1995.0,0.0,5.0
Honda Amaze V CVT Petrol BSIV,Honda,2019,2.6075494373167767,7032,True,False,False,1,19.0,1199.0,0.0,5.0
Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,2.5935372326267285,11000,True,False,False,1,14.3,1598.0,0.0,5.0
Volvo V40 D3 R-Design,Volvo,2018,2.6893260569049833,2000,False,False,False,1,16.8,1984.0,0.0,5.0
Hyundai Verna VTVT 1.6 AT SX Option,Hyundai,2017,2.6250641821760077,20000,True,True,False,1,17.0,1591.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2012,2.5511045968025123,68000,False,True,True,1,23.4,1248.0,0.0,5.0
Chevrolet Sail Hatchback 1.2 LS,Chevrolet,2014,2.534612089697972,60175,True,True,True,1,18.2,1199.0,0.0,5.0
Hyundai EON Era,Hyundai,2012,2.5200498461606777,25000,True,True,True,1,21.1,814.0,0.0,5.0
Ford Figo Aspire 1.5 TDCi Titanium,Ford,2017,2.5996358133442783,49957,False,False,True,1,25.83,1498.0,0.0,5.0
Ford Figo 1.5 Sports Edition MT,Ford,2017,2.5881162238935986,43235,False,False,True,1,24.29,1498.0,0.0,5.0
Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,Ford,2018,2.620132887803051,50699,False,False,True,1,22.77,1498.0,0.0,5.0
Hyundai i20 Active 1.4 SX,Hyundai,2016,2.5996358133442783,111000,False,True,True,2,21.19,1396.0,0.0,5.0
Maruti Baleno RS 1.0 Petrol,Maruti,2018,2.5996358133442783,48000,True,True,True,2,21.1,998.0,0.0,5.0
Maruti Swift Vdi BSIII,Maruti,2007,2.495525989812908,90000,False,True,True,4,17.8,1248.0,0.0,5.0
Tata Sumo Gold EX,Tata,2015,2.5636484355692946,80000,False,True,True,1,15.3,2956.0,0.0,7.0
Ford Figo 1.2P Titanium MT,Ford,2017,2.5571668309410573,100000,True,True,True,1,18.16,1196.0,0.0,5.0
Ford Figo Diesel Titanium,Ford,2011,2.493264304579342,90000,False,True,True,3,20.0,1399.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2015,2.5881162238935986,50000,False,True,True,1,26.59,1248.0,0.0,5.0
Toyota Etios Liva GD,Toyota,2014,2.539716459069636,90000,False,True,True,3,23.59,1364.0,0.0,5.0
Toyota Innova Crysta 2.4 VX MT 8S BSIV,Toyota,2016,2.66306946649643,120000,False,True,True,1,13.68,2393.0,0.0,8.0
Volkswagen Vento Petrol Highline AT,Volkswagen,2011,2.5200498461606777,140000,True,True,False,2,14.4,1598.0,0.0,5.0
Tata Tigor 2017-2020 XZ Plus,Tata,2019,2.5941143287542214,20000,True,True,True,1,20.3,1199.0,0.0,5.0
Toyota Corolla Altis 1.8 J,Toyota,2009,2.544487660297609,82000,True,True,True,2,14.53,1798.0,0.0,5.0
Ambassador Grand 2000 DSZ PW CL,Ambassador,2008,2.5019335857292173,80000,False,True,True,3,13.5,1995.0,0.0,5.0
Maruti Vitara Brezza ZDi Plus,Maruti,2017,2.615660557399179,40000,False,True,True,1,24.3,1248.0,0.0,5.0
Maruti Ertiga SHVS ZDI Plus,Maruti,2017,2.609047019419734,120000,False,True,True,1,24.52,1248.0,0.0,7.0
Maruti Vitara Brezza ZDi Plus,Maruti,2017,2.615660557399179,60000,False,True,True,1,24.3,1248.0,0.0,5.0
Maruti Ritz LDi,Maruti,2010,2.5019335857292173,70000,False,True,True,2,21.1,1248.0,0.0,5.0
Hyundai Verna 1.6 CRDi SX,Hyundai,2017,2.6095083856715187,45500,False,True,True,2,23.9,1582.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 8 Seater,Toyota,2014,2.6326670076288368,120000,False,True,True,1,12.99,2494.0,0.0,8.0
Maruti Alto LXi,Maruti,2008,2.4555360859122586,100000,True,True,True,2,19.7,796.0,0.0,5.0
Maruti Ertiga VDI,Maruti,2013,2.5743179027663876,92000,False,True,True,3,20.77,1248.0,0.0,7.0
Maruti Swift VDI BSIV,Maruti,2014,2.5996358133442783,141000,False,True,True,4,25.2,1248.0,0.0,5.0
Toyota Innova Crysta 2.8 ZX AT BSIV,Toyota,2016,2.65546384968607,120000,False,True,False,1,11.36,2755.0,0.0,7.0
Datsun RediGO T Option,Datsun,2016,2.5019335857292173,35000,True,True,True,1,22.7,799.0,0.0,5.0
Honda Amaze VX i-VTEC,Honda,2015,2.5662564153311536,50000,True,True,True,1,17.8,1198.0,0.0,5.0
Tata Nexon 1.5 Revotorq XM,Tata,2018,2.61395866453803,9500,False,True,True,1,21.5,1497.0,0.0,5.0
Maruti Eeco 7 Seater Standard BSIV,Maruti,2019,2.548747870639351,5500,True,True,True,1,15.37,1196.0,0.0,7.0
Renault KWID RXT,Renault,2017,2.539716459069636,28000,True,True,True,1,25.17,799.0,0.0,5.0
Tata Indica GLS BS IV,Tata,2009,2.4517148155804023,113000,True,True,True,1,15.3,1193.0,0.0,5.0
Tata Manza Aura (ABS) Safire,Tata,2010,2.488039569890201,100000,True,True,True,2,15.0,1368.0,0.0,5.0
Hyundai Grand i10 CRDi Magna,Hyundai,2014,2.5571668309410573,50074,False,True,True,1,24.0,1120.0,0.0,5.0
Hyundai i20 Asta 1.4 CRDi,Hyundai,2014,2.5881162238935986,100000,False,True,True,4,22.54,1396.0,0.0,5.0
Maruti Eeco 7 Seater Standard BSIV,Maruti,2017,2.5467609805721936,35000,True,True,True,1,15.37,1196.0,0.0,7.0
Ford EcoSport 1.5 Diesel Titanium BSIV,Ford,2018,2.6250641821760077,60000,False,True,True,1,23.0,1498.0,0.0,5.0
Mercedes-Benz E-Class E250 CDI Elegance,Mercedes-Benz,2011,2.659246029939381,70000,False,True,False,1,14.21,2143.0,0.0,5.0
Tata Hexa XT,Tata,2017,2.6498547410982294,70000,False,True,True,1,17.6,2179.0,0.0,7.0
Maruti Baleno Zeta Automatic,Maruti,2017,2.604254349412498,10000,True,True,False,1,21.4,1197.0,0.0,5.0
Skoda Kodiaq 2.0 TDI Style,Skoda,2018,2.697671863660414,40000,False,True,False,1,16.25,1968.0,0.0,7.0
Maruti Swift LDI SP Limited Edition,Maruti,2015,2.5743179027663876,35000,False,True,True,1,25.2,1248.0,0.0,5.0
Maruti Wagon R VXI AMT Opt 1.2,Maruti,2019,2.580165647868961,5000,True,True,False,1,20.52,1197.0,0.0,5.0
Toyota Innova Crysta 2.4 VX MT BSIV,Toyota,2016,2.669357618126078,33000,False,True,True,1,13.68,2393.0,0.0,7.0
Tata Bolt Quadrajet XE,Tata,2017,2.5881162238935986,27000,False,True,True,1,22.95,1248.0,0.0,5.0
Ford Freestyle Titanium Petrol BSIV,Ford,2018,2.598566149162662,25000,True,True,True,1,19.0,1194.0,0.0,5.0
Maruti Swift VDI BSIV,Maruti,2016,2.5917766579661077,30154,False,True,True,1,25.2,1248.0,0.0,5.0
Hyundai Xcent 1.2 VTVT SX Option,Hyundai,2018,2.5929553083003656,20000,True,True,True,1,20.14,1197.0,0.0,5.0
Volvo S90 D4 Inscription BSIV,Volvo,2019,2.742146180222047,17000,False,True,False,1,18.0,1969.0,0.0,5.0
Ford Endeavour 2.2 Titanium AT 4X2,Ford,2016,2.6781027459965556,85000,False,True,False,2,12.62,2198.0,0.0,7.0
Maruti Swift VXI Deca,Maruti,2016,2.5743179027663876,100000,True,True,True,1,20.4,1197.0,0.0,5.0
Maruti Alto 800 LXI,Maruti,2017,2.5372087016784293,54000,True,True,True,1,24.7,796.0,0.0,5.0
Mahindra TUV 300 T6 Plus,Mahindra,2015,2.5881162238935986,80000,False,True,True,1,18.49,1493.0,0.0,7.0
Maruti 800 AC,Maruti,1999,2.3605364727014044,100000,True,True,True,3,16.1,796.0,0.0,4.0
Hyundai Xcent 1.2 CRDi S,Hyundai,2018,2.590577723994124,70000,False,True,True,1,25.4,1186.0,0.0,5.0
Maruti Baleno Zeta 1.3,Maruti,2018,2.6057275636209427,50000,False,True,True,1,27.39,1248.0,0.0,5.0
Hyundai Verna CRDi 1.6 SX Option,Hyundai,2018,2.638902468679082,40000,False,True,True,1,22.0,1582.0,0.0,5.0
Maruti Baleno Zeta 1.3,Maruti,2018,2.6057275636209427,50000,False,True,True,1,27.39,1248.0,0.0,5.0
Hyundai i10 Sportz Option,Hyundai,2012,2.534612089697972,45000,True,True,True,1,20.36,1197.0,0.0,5.0
Tata Tiago 1.2 Revotron XZ Plus Dual Tone,Tata,2019,2.5743179027663876,5000,True,True,True,1,23.84,1199.0,0.0,5.0
Chevrolet Beat LT,Chevrolet,2012,2.4591825218108685,70000,True,True,True,3,18.6,1199.0,0.0,5.0
Hyundai EON D Lite Plus,Hyundai,2017,2.5467609805721936,26263,True,True,True,1,21.1,814.0,0.0,5.0
Mahindra KUV 100 mFALCON G80 K4 Plus 5str,Mahindra,2016,2.5467609805721936,100000,True,True,True,2,18.15,1198.0,0.0,5.0
Toyota Innova 2.5 G (Diesel) 7 Seater,Toyota,2012,2.6027489291060784,250000,False,True,True,1,12.99,2494.0,0.0,7.0
Renault Duster 110PS Diesel RxZ,Renault,2018,2.629317243041716,18000,False,False,True,1,19.6,1461.0,0.0,5.0
Hyundai Verna SX Diesel,Hyundai,2013,2.5815548399062984,80000,False,False,True,1,25.0,1493.0,0.0,5.0
Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,Maruti,2016,2.5969300170092384,108000,False,False,True,1,23.65,1248.0,0.0,5.0
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,Toyota,2015,2.6498547410982294,170000,False,True,True,1,12.99,2494.0,0.0,7.0
Maruti Swift VVT ZXI,Maruti,2017,2.5911797685507985,25000,True,True,True,1,22.0,1197.0,0.0,5.0
Hyundai Creta 1.6 SX,Hyundai,2018,2.64008261930535,11000,True,True,True,1,15.8,1591.0,0.0,5.0
Maruti S-Presso VXI AT,Maruti,2019,2.570401397507102,5000,True,True,False,1,21.7,998.0,0.0,5.0
Ford Ecosport 1.5 Diesel Titanium,Ford,2014,2.5815548399062984,105000,False,False,True,1,21.7,1498.0,0.0,5.0
Maruti Ritz VXi,Maruti,2012,2.539716459069636,40000,True,True,True,1,18.5,1197.0,0.0,5.0
Maruti Swift ZDi,Maruti,2014,2.5787485010290228,90000,False,True,True,1,22.9,1248.0,0.0,5.0
Maruti Alto 800 LXI,Maruti,2018,2.534612089697972,30000,True,True,True,1,24.7,796.0,0.0,5.0
Honda City i-VTEC VX,Honda,2018,2.637701052890639,5500,True,True,True,1,17.4,1497.0,0.0,5.0
Maruti Alto LX,Maruti,2000,2.3735524164973025,90000,True,True,True,2,19.7,796.0,0.0,5.0
Hyundai EON Sportz,Hyundai,2012,2.4977224546738777,65000,True,True,True,1,21.1,814.0,0.0,5.0
